Week,Pen_ID,Time,Treatment,Gest_stage,Amb_Temp,RH,Mean
9,6_6,0.050694444444444445,C,Mid,27.200000000000003,56.4,33.3
9,6_6,0.05138888888888889,C,Mid,27.200000000000003,56.4,34.6
9,6_6,0.05138888888888889,C,Mid,27.200000000000003,56.4,34
9,7_1,0.48055555555555557,C,Mid,27.200000000000003,56.4,31.8
9,7_1,0.04583333333333333,C,Mid,27.200000000000003,56.4,31.5
9,7_1,0.04583333333333333,C,Mid,27.200000000000003,56.4,33.3
9,7_1,0.04652777777777778,C,Mid,27.200000000000003,56.4,32.2
9,7_1,0.04652777777777778,C,Mid,27.200000000000003,56.4,32.8
9,7_3,0.47638888888888886,C,Mid,27.200000000000003,56.4,30.7
9,7_3,0.47708333333333336,C,Mid,27.200000000000003,56.4,31.8
9,7_3,0.47708333333333336,C,Mid,27.200000000000003,56.4,31.5
9,7_3,0.4777777777777778,C,Mid,27.200000000000003,56.4,32.8
9,7_3,0.47847222222222224,C,Mid,27.200000000000003,56.4,31.5
9,7_5,0.47291666666666665,C,Mid,27.200000000000003,56.4,32.3
9,7_5,0.47291666666666665,C,Mid,27.200000000000003,56.4,31.8
9,7_5,0.4736111111111111,C,Mid,27.200000000000003,56.4,32.6
9,7_5,0.49583333333333335,C,Mid,27.200000000000003,56.4,33.5
9,7_5,0.4965277777777778,C,Mid,27.200000000000003,56.4,35.3
9,8_2,0.4909722222222222,C,Mid,27.200000000000003,56.4,32.4
9,8_2,0.4986111111111111,C,Mid,27.200000000000003,56.4,33.7
9,8_2,0.49930555555555556,C,Mid,27.200000000000003,56.4,33.4
9,8_4,0.5152777777777777,C,Mid,27.200000000000003,56.4,31.1
9,8_4,0.044444444444444446,C,Mid,27.200000000000003,56.4,30.8
9,8_4,0.5409722222222222,C,Mid,27.200000000000003,56.4,33.7
9,8_6,0.4888888888888889,C,Mid,27.200000000000003,56.4,31.7
9,8_6,0.4888888888888889,C,Mid,27.200000000000003,56.4,32.5
9,8_6,0.4895833333333333,C,Mid,27.200000000000003,56.4,31.8
9,8_6,0.5013888888888889,C,Mid,27.200000000000003,56.4,32.9
9,8_6,0.5013888888888889,C,Mid,27.200000000000003,56.4,33.5
9,9_1,0.4979166666666667,C,Mid,27.200000000000003,56.4,32.3
9,9_1,0.5375,C,Mid,27.200000000000003,56.4,31.9
9,9_1,0.5375,C,Mid,27.200000000000003,56.4,33.1
10,6_2,0.3576388888888889,C,Late,23.35,80,29.6
10,6_2,0.35833333333333334,C,Late,23.35,80,29.9
10,6_2,0.3590277777777778,C,Late,23.35,80,30.6
10,6_2,0.3590277777777778,C,Late,23.35,80,31
10,6_2,0.3590277777777778,C,Late,23.35,80,31
10,6_4,0.3625,C,Late,23.35,80,29.5
10,6_4,0.3625,C,Late,23.35,80,28
10,6_4,0.36319444444444443,C,Late,23.35,80,29.4
10,6_6,0.36527777777777776,C,Late,23.35,80,28.7
10,6_6,0.36666666666666664,C,Late,23.35,80,31.4
10,6_6,0.3680555555555556,C,Late,23.35,80,29.9
10,6_6,0.37916666666666665,C,Late,23.35,80,32.5
10,7_1,0.35138888888888886,C,Late,23.35,80,28.9
10,7_1,0.35138888888888886,C,Late,23.35,80,31
10,7_1,0.3527777777777778,C,Late,23.35,80,31.2
10,7_3,0.3763888888888889,C,Late,23.35,80,29
10,7_3,0.3770833333333333,C,Late,23.35,80,29.8
10,7_3,0.37777777777777777,C,Late,23.35,80,29.1
10,7_3,0.37777777777777777,C,Late,23.35,80,30.2
10,7_5,0.36944444444444446,C,Late,23.35,80,30.6
10,7_5,0.3701388888888889,C,Late,23.35,80,30
10,7_5,0.37083333333333335,C,Late,23.35,80,30.8
10,7_5,0.37083333333333335,C,Late,23.35,80,32.1
10,8_2,0.39444444444444443,C,Late,23.35,80,33.3
10,8_2,0.3951388888888889,C,Late,23.35,80,32.1
10,8_2,0.3951388888888889,C,Late,23.35,80,32.6
10,8_2,0.3958333333333333,C,Late,23.35,80,34
10,8_4,0.38263888888888886,C,Late,23.35,80,27.8
10,8_4,0.38263888888888886,C,Late,23.35,80,27.8
10,8_4,0.38263888888888886,C,Late,23.35,80,30
10,8_4,0.38263888888888886,C,Late,23.35,80,29.1
10,8_6,0.3798611111111111,C,Late,23.35,80,27.9
10,8_6,0.3798611111111111,C,Late,23.35,80,29.7
10,8_6,0.3798611111111111,C,Late,23.35,80,29.8
10,9_1,0.3993055555555556,C,Late,23.35,80,30.1
10,9_1,0.4,C,Late,23.35,80,28.9
10,9_1,0.4,C,Late,23.35,80,30
10,9_1,0.40069444444444446,C,Late,23.35,80,31
10,9_1,0.40694444444444444,C,Late,23.35,80,31.3
11,6_2,0.44722222222222224,C,Late,25.915,71.75,34.1
11,6_2,0.4479166666666667,C,Late,25.915,71.75,33.3
11,6_2,0.4479166666666667,C,Late,25.915,71.75,35.3
11,6_2,0.4486111111111111,C,Late,25.915,71.75,35.3
11,6_2,0.4486111111111111,C,Late,25.915,71.75,35
11,6_4,0.4513888888888889,C,Late,25.915,71.75,32.1
11,6_4,0.5076388888888889,C,Late,25.915,71.75,32.5
11,6_4,0.5076388888888889,C,Late,25.915,71.75,31
11,6_4,0.5076388888888889,C,Late,25.915,71.75,33.8
11,6_4,0.5076388888888889,C,Late,25.915,71.75,34.7
11,6_6,0.4597222222222222,C,Late,25.915,71.75,31.9
11,6_6,0.45902777777777776,C,Late,25.915,71.75,32.1
11,7_1,0.4847222222222222,C,Late,25.915,71.75,33.9
11,7_1,0.5027777777777778,C,Late,25.915,71.75,35.2
11,7_1,0.5034722222222222,C,Late,25.915,71.75,34.8
11,7_3,0.44027777777777777,C,Late,25.915,71.75,32.9
11,7_3,0.44027777777777777,C,Late,25.915,71.75,31.8
11,7_3,0.4409722222222222,C,Late,25.915,71.75,32.7
11,7_3,0.46111111111111114,C,Late,25.915,71.75,32.4
11,7_3,0.5013888888888889,C,Late,25.915,71.75,33.9
11,7_5,0.43680555555555556,C,Late,25.915,71.75,32.7
11,7_5,0.4375,C,Late,25.915,71.75,33.1
11,7_5,0.43819444444444444,C,Late,25.915,71.75,32.8
11,7_5,0.43819444444444444,C,Late,25.915,71.75,34.1
11,8_2,0.42777777777777776,C,Late,25.915,71.75,30.7
11,8_2,0.42777777777777776,C,Late,25.915,71.75,31.2
11,8_2,0.4284722222222222,C,Late,25.915,71.75,33.1
11,8_2,0.4284722222222222,C,Late,25.915,71.75,33
11,8_4,0.43194444444444446,C,Late,25.915,71.75,32.2
11,8_4,0.45555555555555555,C,Late,25.915,71.75,31.3
11,8_4,0.4625,C,Late,25.915,71.75,32.5
11,8_4,0.4625,C,Late,25.915,71.75,32.1
11,8_4,0.46458333333333335,C,Late,25.915,71.75,32.8
11,8_6,0.4340277777777778,C,Late,25.915,71.75,30.2
11,8_6,0.4548611111111111,C,Late,25.915,71.75,31.3
11,8_6,0.49722222222222223,C,Late,25.915,71.75,29.8
11,8_6,0.49722222222222223,C,Late,25.915,71.75,31.5
11,8_6,0.4979166666666667,C,Late,25.915,71.75,33.2
11,9_1,0.42291666666666666,C,Late,25.915,71.75,31.4
11,9_1,0.42291666666666666,C,Late,25.915,71.75,32.5
11,9_1,0.4236111111111111,C,Late,25.915,71.75,32.9
11,9_1,0.42430555555555555,C,Late,25.915,71.75,33.6
12,6_2,0.4777777777777778,C,Late,26.6,63.85,31.3
12,6_2,0.48055555555555557,C,Late,26.6,63.85,34.9
12,6_2,0.4888888888888889,C,Late,26.6,63.85,34.7
12,6_2,0.5368055555555555,C,Late,26.6,63.85,34.3
12,6_4,0.47638888888888886,C,Late,26.6,63.85,32.6
12,6_4,0.4861111111111111,C,Late,26.6,63.85,33.3
12,6_4,0.5388888888888889,C,Late,26.6,63.85,34.2
12,6_6,0.5402777777777777,C,Late,26.6,63.85,32.2
12,6_6,0.5402777777777777,C,Late,26.6,63.85,33.2
12,6_6,0.5409722222222222,C,Late,26.6,63.85,32.7
12,6_6,0.5409722222222222,C,Late,26.6,63.85,34
12,7_1,0.48194444444444445,C,Late,26.6,63.85,30.4
12,7_1,0.4826388888888889,C,Late,26.6,63.85,34.2
12,7_1,0.5361111111111111,C,Late,26.6,63.85,35
12,7_3,0.4777777777777778,C,Late,26.6,63.85,33.1
12,7_3,0.4777777777777778,C,Late,26.6,63.85,32
12,7_3,0.48680555555555555,C,Late,26.6,63.85,32.4
12,7_3,0.5347222222222222,C,Late,26.6,63.85,32.8
12,7_3,0.5347222222222222,C,Late,26.6,63.85,33.9
12,7_5,0.47152777777777777,C,Late,26.6,63.85,32.7
12,7_5,0.4722222222222222,C,Late,26.6,63.85,31.4
12,7_5,0.47291666666666665,C,Late,26.6,63.85,32.8
12,7_5,0.47430555555555554,C,Late,26.6,63.85,33
12,7_5,0.47430555555555554,C,Late,26.6,63.85,31.9
12,8_2,0.4527777777777778,C,Late,26.6,63.85,30.6
12,8_2,0.4527777777777778,C,Late,26.6,63.85,30.8
12,8_2,0.4534722222222222,C,Late,26.6,63.85,30.9
12,8_2,0.45416666666666666,C,Late,26.6,63.85,30.5
12,8_4,0.4638888888888889,C,Late,26.6,63.85,29.9
12,8_4,0.46458333333333335,C,Late,26.6,63.85,32.4
12,8_4,0.46458333333333335,C,Late,26.6,63.85,32.4
12,8_4,0.5298611111111111,C,Late,26.6,63.85,33.7
12,8_4,0.5305555555555556,C,Late,26.6,63.85,34.7
12,8_6,0.4673611111111111,C,Late,26.6,63.85,32.1
12,8_6,0.4673611111111111,C,Late,26.6,63.85,30.9
12,8_6,0.4847222222222222,C,Late,26.6,63.85,31.6
12,8_6,0.5319444444444444,C,Late,26.6,63.85,32.6
12,8_6,0.5326388888888889,C,Late,26.6,63.85,34.6
12,9_1,0.45625,C,Late,26.6,63.85,31
12,9_1,0.45625,C,Late,26.6,63.85,32.4
12,9_1,0.45625,C,Late,26.6,63.85,31.9
13,6_2,0.04583333333333333,C,Late,29.25,66.75,33.9
13,6_2,0.04583333333333333,C,Late,29.25,66.75,37.1
13,6_2,0.04583333333333333,C,Late,29.25,66.75,36.6
13,6_2,0.04583333333333333,C,Late,29.25,66.75,37.4
13,6_2,0.04652777777777778,C,Late,29.25,66.75,38.2
13,6_4,0.4583333333333333,C,Late,29.25,66.75,31.4
13,6_4,0.45902777777777776,C,Late,29.25,66.75,32.8
13,6_4,0.4895833333333333,C,Late,29.25,66.75,31.1
13,6_4,0.4895833333333333,C,Late,29.25,66.75,33.1
13,6_4,0.49027777777777776,C,Late,29.25,66.75,33.5
13,6_6,0.46041666666666664,C,Late,29.25,66.75,33.2
13,6_6,0.46111111111111114,C,Late,29.25,66.75,32.9
13,6_6,0.4618055555555556,C,Late,29.25,66.75,32.9
13,6_6,0.4888888888888889,C,Late,29.25,66.75,34.2
13,6_6,0.4888888888888889,C,Late,29.25,66.75,34.1
13,7_1,0.46875,C,Late,29.25,66.75,33.5
13,7_1,0.46875,C,Late,29.25,66.75,33.5
13,7_1,0.49236111111111114,C,Late,29.25,66.75,34.6
13,7_1,0.49236111111111114,C,Late,29.25,66.75,34
13,7_1,0.4930555555555556,C,Late,29.25,66.75,35.4
13,7_3,0.46597222222222223,C,Late,29.25,66.75,32.4
13,7_3,0.4666666666666667,C,Late,29.25,66.75,33.3
13,7_3,0.4666666666666667,C,Late,29.25,66.75,34.7
13,7_5,0.46319444444444446,C,Late,29.25,66.75,33
13,7_5,0.46319444444444446,C,Late,29.25,66.75,32.7
13,7_5,0.46319444444444446,C,Late,29.25,66.75,32.4
13,7_5,0.4638888888888889,C,Late,29.25,66.75,32.5
13,7_5,0.4638888888888889,C,Late,29.25,66.75,33.5
13,8_2,0.47152777777777777,C,Late,29.25,66.75,33.7
13,8_2,0.4722222222222222,C,Late,29.25,66.75,32.3
13,8_2,0.4722222222222222,C,Late,29.25,66.75,33.8
13,8_2,0.4722222222222222,C,Late,29.25,66.75,34.6
13,8_2,0.48055555555555557,C,Late,29.25,66.75,34.3
13,8_4,0.4847222222222222,C,Late,29.25,66.75,31.9
13,8_4,0.48541666666666666,C,Late,29.25,66.75,32.5
13,8_4,0.48541666666666666,C,Late,29.25,66.75,33.1
13,8_4,0.48541666666666666,C,Late,29.25,66.75,33.3
13,8_4,0.4861111111111111,C,Late,29.25,66.75,33.1
13,8_6,0.4756944444444444,C,Late,29.25,66.75,33.4
13,8_6,0.49583333333333335,C,Late,29.25,66.75,34.4
13,8_6,0.5277777777777778,C,Late,29.25,66.75,35.6
13,8_6,0.5284722222222222,C,Late,29.25,66.75,36.1
13,8_6,0.5402777777777777,C,Late,29.25,66.75,36.1
13,9_1,0.47847222222222224,C,Late,29.25,66.75,32.5
13,9_1,0.4791666666666667,C,Late,29.25,66.75,32.8
13,9_1,0.48194444444444445,C,Late,29.25,66.75,33.1
13,9_1,0.4826388888888889,C,Late,29.25,66.75,32.5
13,9_1,0.4826388888888889,C,Late,29.25,66.75,33.8
14,6_2,0.05694444444444444,C,Late,27.299999999999997,61.95,32.6
14,6_2,0.05694444444444444,C,Late,27.299999999999997,61.95,34
14,6_2,0.05694444444444444,C,Late,27.299999999999997,61.95,35.1
14,6_2,0.05763888888888889,C,Late,27.299999999999997,61.95,35.8
14,7_1,0.050694444444444445,C,Late,27.299999999999997,61.95,32.9
14,7_1,0.050694444444444445,C,Late,27.299999999999997,61.95,32.4
14,7_1,0.05138888888888889,C,Late,27.299999999999997,61.95,32.8
14,7_1,0.05138888888888889,C,Late,27.299999999999997,61.95,32.5
14,7_3,0.05277777777777778,C,Late,27.299999999999997,61.95,31.2
14,7_3,0.05416666666666667,C,Late,27.299999999999997,61.95,31.2
14,7_3,0.05416666666666667,C,Late,27.299999999999997,61.95,31.2
14,7_5,0.04583333333333333,C,Late,27.299999999999997,61.95,32.6
14,7_5,0.04583333333333333,C,Late,27.299999999999997,61.95,32.6
14,7_5,0.04652777777777778,C,Late,27.299999999999997,61.95,33.8
14,7_5,0.04652777777777778,C,Late,27.299999999999997,61.95,33.8
14,8_2,0.5381944444444444,C,Late,27.299999999999997,61.95,33.2
14,8_2,0.5381944444444444,C,Late,27.299999999999997,61.95,32.4
14,8_2,0.5381944444444444,C,Late,27.299999999999997,61.95,32.9
14,8_2,0.5388888888888889,C,Late,27.299999999999997,61.95,34.3
14,8_4,0.5402777777777777,C,Late,27.299999999999997,61.95,31.2
14,8_4,0.5409722222222222,C,Late,27.299999999999997,61.95,31.9
14,8_4,0.041666666666666664,C,Late,27.299999999999997,61.95,34.9
14,8_6,0.04375,C,Late,27.299999999999997,61.95,32.5
15,8_6,0.04375,C,Late,27.299999999999997,61.95,32.3
15,8_6,0.04375,C,Late,27.299999999999997,61.95,34.3
15,9_1,0.5361111111111111,C,Late,27.299999999999997,61.95,31.6
15,9_1,0.5361111111111111,C,Late,27.299999999999997,61.95,33.1
15,8_2,0.5381944444444444,C,Late,26.88,75.3,31.6
15,8_2,0.5388888888888889,C,Late,26.88,75.3,33.9
15,8_2,0.5388888888888889,C,Late,26.88,75.3,32.3
15,8_2,0.5388888888888889,C,Late,26.88,75.3,33.4
15,8_4,0.4652777777777778,C,Late,26.88,75.3,32.3
15,8_4,0.4673611111111111,C,Late,26.88,75.3,33
15,8_4,0.4875,C,Late,26.88,75.3,33
15,8_4,0.4875,C,Late,26.88,75.3,33.2
15,9_1,0.4576388888888889,C,Late,26.88,75.3,33.5
15,9_1,0.4576388888888889,C,Late,26.88,75.3,32.9
15,9_1,0.4583333333333333,C,Late,26.88,75.3,33.7
15,9_1,0.4583333333333333,C,Late,26.88,75.3,33.5
1,6_1,0.4826388888888889,R,Early,21.745,61.255,33.3
1,6_1,0.4847222222222222,R,Early,21.745,61.255,33.4
1,6_1,0.4847222222222222,R,Early,21.745,61.255,32.8
1,6_1,0.48541666666666666,R,Early,21.745,61.255,36.2
1,6_1,0.48541666666666666,R,Early,21.745,61.255,34.9
1,8_1,0.44722222222222224,R,Early,21.745,61.255,32.9
1,8_1,0.4486111111111111,R,Early,21.745,61.255,34.6
1,8_1,0.44930555555555557,R,Early,21.745,61.255,34
1,8_1,0.44930555555555557,R,Early,21.745,61.255,33.6
1,8_1,0.44930555555555557,R,Early,21.745,61.255,33.8
1,9_1,0.45625,R,Early,21.745,61.255,31.4
1,9_1,0.4673611111111111,R,Early,21.745,61.255,31.7
1,9_1,0.46805555555555556,R,Early,21.745,61.255,35
1,9_1,0.46805555555555556,R,Early,21.745,61.255,35.9
1,9_1,0.46805555555555556,R,Early,21.745,61.255,34.7
1,7_2,0.48125,R,Early,21.745,61.255,36.1
1,7_2,0.4798611111111111,R,Early,21.745,61.255,33.5
1,7_2,0.4798611111111111,R,Early,21.745,61.255,34.9
1,7_2,0.48055555555555557,R,Early,21.745,61.255,36.1
1,7_2,0.48125,R,Early,21.745,61.255,36.6
1,9_2,0.43819444444444444,R,Early,21.745,61.255,32.4
1,9_2,0.4395833333333333,R,Early,21.745,61.255,32.4
1,9_2,0.4409722222222222,R,Early,21.745,61.255,33.7
1,9_2,0.44166666666666665,R,Early,21.745,61.255,33
1,9_2,0.44166666666666665,R,Early,21.745,61.255,34.7
1,6_3,0.4875,R,Early,21.744999999999997,61.254999999999995,35
1,6_3,0.48819444444444443,R,Early,21.744999999999997,61.254999999999995,34.9
1,6_3,0.48819444444444443,R,Early,21.744999999999997,61.254999999999995,34.3
1,6_3,0.48819444444444443,R,Early,21.744999999999997,61.254999999999995,34.5
1,6_3,0.4888888888888889,R,Early,21.744999999999997,61.254999999999995,35.4
1,8_3,0.4548611111111111,R,Early,21.744999999999997,61.254999999999995,32.5
1,8_3,0.4548611111111111,R,Early,21.744999999999997,61.254999999999995,33.3
1,8_3,0.46597222222222223,R,Early,21.744999999999997,61.254999999999995,33.4
1,8_3,0.46875,R,Early,21.744999999999997,61.254999999999995,34.5
1,8_3,0.46944444444444444,R,Early,21.744999999999997,61.254999999999995,35.2
1,7_4,0.47708333333333336,R,Early,21.744999999999997,61.254999999999995,33.7
1,7_4,0.47708333333333336,R,Early,21.744999999999997,61.254999999999995,34.5
1,7_4,0.47708333333333336,R,Early,21.744999999999997,61.254999999999995,34.4
1,7_4,0.47708333333333336,R,Early,21.744999999999997,61.254999999999995,34.7
1,7_4,0.47708333333333336,R,Early,21.744999999999997,61.254999999999995,34.8
1,6_5,0.49236111111111114,R,Early,21.744999999999997,61.254999999999995,35.2
1,6_5,0.4930555555555556,R,Early,21.744999999999997,61.254999999999995,34.6
1,6_5,0.49375,R,Early,21.744999999999997,61.254999999999995,34.1
1,6_5,0.49375,R,Early,21.744999999999997,61.254999999999995,35.5
1,6_5,0.49375,R,Early,21.744999999999997,61.254999999999995,35.7
1,8_5,0.4597222222222222,R,Early,21.744999999999997,61.254999999999995,34
1,8_5,0.4597222222222222,R,Early,21.744999999999997,61.254999999999995,35
1,8_5,0.46041666666666664,R,Early,21.744999999999997,61.254999999999995,35.1
1,8_5,0.46041666666666664,R,Early,21.744999999999997,61.254999999999995,34.5
1,8_5,0.46041666666666664,R,Early,21.744999999999997,61.254999999999995,36
1,7_6,0.4701388888888889,R,Early,21.744999999999997,61.254999999999995,35.2
1,7_6,0.4708333333333333,R,Early,21.744999999999997,61.254999999999995,35.6
1,7_6,0.4708333333333333,R,Early,21.744999999999997,61.254999999999995,35.3
1,7_6,0.47152777777777777,R,Early,21.744999999999997,61.254999999999995,35.6
2,6_1,0.3861111111111111,R,Early,24.44,65.05,34.1
2,6_1,0.38680555555555557,R,Early,24.44,65.05,33.9
2,6_1,0.38680555555555557,R,Early,24.44,65.05,34
2,6_1,0.3875,R,Early,24.44,65.05,34.4
2,6_1,0.3875,R,Early,24.44,65.05,34.1
2,6_3,0.4013888888888889,R,Early,24.44,65.05,33.5
2,6_3,0.4013888888888889,R,Early,24.44,65.05,34.9
2,6_3,0.401388888888889,R,Early,24.44,65.05,34.8
2,6_3,0.4027777777777778,R,Early,24.44,65.05,35.6
2,6_3,0.43125,R,Early,24.44,65.05,35.6
2,6_5,0.40625,R,Early,24.44,65.05,34.7
2,6_5,0.40625,R,Early,24.44,65.05,34.9
2,6_5,0.40625,R,Early,24.44,65.05,35.2
2,6_5,0.4076388888888889,R,Early,24.44,65.05,35.3
2,6_5,0.4076388888888889,R,Early,24.44,65.05,36.3
2,7_2,0.3958333333333333,R,Early,24.44,65.05,34.7
2,7_2,0.39652777777777776,R,Early,24.44,65.05,35.3
2,7_2,0.3972222222222222,R,Early,24.44,65.05,35.4
2,7_2,0.39791666666666664,R,Early,24.44,65.05,36.1
2,7_2,0.39861111111111114,R,Early,24.44,65.05,35.9
2,7_4,0.40347222222222223,R,Early,24.44,65.05,34.9
2,7_4,0.4041666666666667,R,Early,24.44,65.05,35.3
2,7_4,0.4041666666666667,R,Early,24.44,65.05,34.7
2,7_4,0.4048611111111111,R,Early,24.44,65.05,35.5
2,7_4,0.4048611111111111,R,Early,24.44,65.05,36.2
2,7_6,0.4111111111111111,R,Early,24.44,65.05,33.9
2,7_6,0.41180555555555554,R,Early,24.44,65.05,33.2
2,7_6,0.41180555555555554,R,Early,24.44,65.05,33.3
2,7_6,0.4125,R,Early,24.44,65.05,33.9
2,7_6,0.4131944444444444,R,Early,24.44,65.05,36
2,8_1,0.42083333333333334,R,Early,24.44,65.05,35.9
2,8_1,0.42083333333333334,R,Early,24.44,65.05,35.6
2,8_1,0.4215277777777778,R,Early,24.44,65.05,36.3
2,8_1,0.4215277777777778,R,Early,24.44,65.05,36.6
2,8_1,0.4222222222222222,R,Early,24.44,65.05,37
2,8_3,0.4236111111111111,R,Early,24.44,65.05,33.2
2,8_3,0.42430555555555555,R,Early,24.44,65.05,33.2
2,8_3,0.425,R,Early,24.44,65.05,33.9
2,8_3,0.425,R,Early,24.44,65.05,34.9
2,8_3,0.42569444444444443,R,Early,24.44,65.05,34.9
2,8_5,0.44305555555555554,R,Early,24.44,65.05,35.9
2,8_5,0.4625,R,Early,24.44,65.05,33
2,8_5,0.4625,R,Early,24.44,65.05,33
2,8_5,0.4673611111111111,R,Early,24.44,65.05,33.4
2,8_5,0.4673611111111111,R,Early,24.44,65.05,34.4
2,9_2,0.4173611111111111,R,Early,24.44,65.05,35.6
2,9_2,0.41805555555555557,R,Early,24.44,65.05,35.2
2,9_2,0.42291666666666666,R,Early,24.44,65.05,35.1
2,9_2,0.42291666666666666,R,Early,24.44,65.05,35.3
2,9_2,0.42291666666666666,R,Early,24.44,65.05,37
3,6_1,0.3645833333333333,R,Early,20.46,64,31.9
3,6_1,0.3645833333333333,R,Early,20.46,64,32.4
3,6_1,0.3645833333333333,R,Early,20.46,64,32.7
3,6_1,0.36527777777777776,R,Early,20.46,64,34.3
3,6_1,0.36527777777777776,R,Early,20.46,64,33.8
3,6_3,0.37222222222222223,R,Early,20.46,64,32.3
3,6_3,0.37222222222222223,R,Early,20.46,64,34.3
3,6_3,0.3729166666666667,R,Early,20.46,64,33.5
3,6_3,0.3736111111111111,R,Early,20.46,64,33.6
3,6_5,0.3798611111111111,R,Early,20.46,64,32.2
3,6_5,0.3798611111111111,R,Early,20.46,64,32.7
3,6_5,0.38055555555555554,R,Early,20.46,64,35.2
3,6_5,0.38055555555555554,R,Early,20.46,64,34.4
3,6_5,0.38125,R,Early,20.46,64,34.9
3,7_2,0.3701388888888889,R,Early,20.46,64,32.4
3,7_2,0.37083333333333335,R,Early,20.46,64,32.8
3,7_2,0.37083333333333335,R,Early,20.46,64,32.5
3,7_2,0.3715277777777778,R,Early,20.46,64,33
3,7_2,0.3715277777777778,R,Early,20.46,64,33.8
3,7_4,0.3784722222222222,R,Early,20.46,64,31.6
3,7_4,0.3784722222222222,R,Early,20.46,64,31.8
3,7_4,0.3784722222222222,R,Early,20.46,64,32.4
3,7_4,0.3784722222222222,R,Early,20.46,64,33.4
3,7_4,0.37916666666666665,R,Early,20.46,64,34.1
3,7_6,0.38472222222222224,R,Early,20.46,64,35.1
3,7_6,0.38472222222222224,R,Early,20.46,64,34.7
3,7_6,0.3861111111111111,R,Early,20.46,64,35.5
3,7_6,0.3861111111111111,R,Early,20.46,64,34.9
3,7_6,0.3861111111111111,R,Early,20.46,64,35.3
3,8_1,0.3902777777777778,R,Early,20.46,64,32.4
3,8_1,0.3909722222222222,R,Early,20.46,64,33.4
3,8_1,0.3909722222222222,R,Early,20.46,64,33.4
3,8_1,0.3909722222222222,R,Early,20.46,64,33.9
3,8_1,0.39166666666666666,R,Early,20.46,64,34.4
3,8_3,0.3958333333333333,R,Early,20.46,64,32.9
3,8_3,0.39652777777777776,R,Early,20.46,64,34.1
3,8_3,0.40069444444444446,R,Early,20.46,64,34.2
3,8_3,0.4013888888888889,R,Early,20.46,64,34.7
3,8_3,0.4013888888888889,R,Early,20.46,64,33.7
3,8_5,0.40347222222222223,R,Early,20.46,64,30.8
3,8_5,0.4041666666666667,R,Early,20.46,64,32.2
3,8_5,0.4041666666666667,R,Early,20.46,64,33.4
3,8_5,0.4041666666666667,R,Early,20.46,64,33
3,8_5,0.4048611111111111,R,Early,20.46,64,33.6
3,9_2,0.39444444444444443,R,Early,20.46,64,34.6
3,9_2,0.39444444444444443,R,Early,20.46,64,34.8
3,9_2,0.39444444444444443,R,Early,20.46,64,35.2
3,9_2,0.3951388888888889,R,Early,20.46,64,35.1
3,9_2,0.3951388888888889,R,Early,20.46,64,35.4
4,6_1,0.3972222222222222,R,Early,22.950000000000003,41.4,29.3
4,6_1,0.4423611111111111,R,Early,22.950000000000003,41.4,33.3
4,6_1,0.4423611111111111,R,Early,22.950000000000003,41.4,34.1
4,6_1,0.4423611111111111,R,Early,22.950000000000003,41.4,34.3
4,6_1,0.44305555555555554,R,Early,22.950000000000003,41.4,34.8
4,6_3,0.40555555555555556,R,Early,22.950000000000003,41.4,33.1
4,6_3,0.40625,R,Early,22.950000000000003,41.4,33.4
4,6_3,0.40694444444444444,R,Early,22.950000000000003,41.4,32.9
4,6_3,0.44375,R,Early,22.950000000000003,41.4,34.9
4,6_3,0.4444444444444444,R,Early,22.950000000000003,41.4,34.2
4,6_5,0.4361111111111111,R,Early,22.950000000000003,41.4,34.2
4,6_5,0.43680555555555556,R,Early,22.950000000000003,41.4,33.1
4,6_5,0.4375,R,Early,22.950000000000003,41.4,34.6
4,6_5,0.4388888888888889,R,Early,22.950000000000003,41.4,35.5
4,6_5,0.4388888888888889,R,Early,22.950000000000003,41.4,36.4
4,7_2,0.40347222222222223,R,Early,22.950000000000003,41.4,35.6
4,7_2,0.42777777777777776,R,Early,22.950000000000003,41.4,32.4
4,7_2,0.42916666666666664,R,Early,22.950000000000003,41.4,35.4
4,7_2,0.42986111111111114,R,Early,22.950000000000003,41.4,34.9
4,7_2,0.4305555555555556,R,Early,22.950000000000003,41.4,35.8
4,7_4,0.4013888888888889,R,Early,22.950000000000003,41.4,33.2
4,7_4,0.43194444444444446,R,Early,22.950000000000003,41.4,33.3
4,7_4,0.43194444444444446,R,Early,22.950000000000003,41.4,34.3
4,7_4,0.43194444444444446,R,Early,22.950000000000003,41.4,34
4,7_6,0.4,R,Early,22.950000000000003,41.4,35.1
4,7_6,0.4340277777777778,R,Early,22.950000000000003,41.4,35.2
4,7_6,0.4340277777777778,R,Early,22.950000000000003,41.4,34.7
4,7_6,0.43472222222222223,R,Early,22.950000000000003,41.4,35.1
4,7_6,0.43472222222222223,R,Early,22.950000000000003,41.4,36.3
4,8_1,0.41041666666666665,R,Early,22.950000000000003,41.4,33.5
4,8_1,0.41041666666666665,R,Early,22.950000000000003,41.4,34.2
4,8_1,0.4111111111111111,R,Early,22.950000000000003,41.4,33.5
4,8_1,0.4215277777777778,R,Early,22.950000000000003,41.4,34.1
4,8_1,0.4215277777777778,R,Early,22.950000000000003,41.4,35.1
4,8_3,0.4125,R,Early,22.950000000000003,41.4,33.9
